ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043252	sodium-independent organic anion transport	7/2625	16/18862	0.00362109913988365	0.0365127496604935	0.0283509516421575	SLC22A6/SLCO3A1/SLCO4A1/SLCO4C1/SLCO6A1/SLCO5A1/SLC16A2	7
GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway	7/2625	16/18862	0.00362109913988365	0.0365127496604935	0.0283509516421575	DCN/SPRY2/XDH/PIK3CB/IL12A/ADGRA2/DAB2IP	7
GO:0043244	regulation of protein-containing complex disassembly	28/2625	120/18862	0.00363992286123667	0.0366380947302874	0.0284482779746127	CAPZB/SPTA1/ACTN2/ADD3/BNIP3/EPS8/LIMA1/AVIL/NAV3/TTBK2/IGF1R/CLEC16A/INSR/SHFL/SPAST/CLASP1/FYCO1/ATXN7/EIF5A2/MAP1B/F2RL1/APC/CARMIL1/SCIN/MTPN/STMN2/TMOD1/GSN	28
GO:0060541	respiratory system development	40/2625	188/18862	0.00364540433712469	0.0366380947302874	0.0284482779746127	SKI/ERRFI1/CHI3L1/DLG5/FGFR2/WT1/TULP3/LRP6/SPRY2/FOXA1/FGF7/CRISPLD2/NOG/LAMA1/CCBE1/WDPCP/GLI2/SP3/ABCA12/THRB/TGFBR2/DAG1/CCDC39/RBPJ/PDGFRA/EIF4E/BASP1/SPEF2/AP3B1/MAN2A1/SLC23A1/FGF1/VEGFA/GLI3/GRHL2/ZFPM2/RSPO2/EXT1/NFIB/TNC	40
GO:0060713	labyrinthine layer morphogenesis	8/2625	20/18862	0.00367953644218219	0.0368013280141107	0.0285750232616452	CCN1/FGFR2/ST14/FZD5/BMP7/BMP5/RSPO3/GRHL2	8
GO:0061318	renal filtration cell differentiation	8/2625	20/18862	0.00367953644218219	0.0368013280141107	0.0285750232616452	WT1/PTPRO/MYO1E/IQGAP1/PROM1/BASP1/MAGI2/EXT1	8
GO:0072112	glomerular visceral epithelial cell differentiation	8/2625	20/18862	0.00367953644218219	0.0368013280141107	0.0285750232616452	WT1/PTPRO/MYO1E/IQGAP1/PROM1/BASP1/MAGI2/EXT1	8
GO:0007611	learning or memory	48/2625	235/18862	0.00368553511335754	0.0368016782921187	0.0285752952410211	EPHB2/LHX8/NGF/LMX1A/TNR/EGR2/CPEB3/NPS/SHANK2/DRD2/ZNF385A/TAFA2/HTR2A/CHRNA7/FOXB1/GRIN2A/PAFAH1B1/C1QL1/INSR/LDLR/SHANK1/PRKCG/NRXN1/TANC1/PRNP/PLCB1/PAK5/KALRN/BCHE/HTT/MEF2C/CAMK4/NEUROG1/GRIA1/ATXN1/ADGRF1/TPBG/PRKN/NPTX2/PRKAR2B/PTPRZ1/CNTNAP2/ADCY8/NTRK2/BRINP1/GRIN1/NLGN4X/GRPR	48
GO:0008585	female gonad development	23/2625	93/18862	0.00371812371716514	0.0369071339523903	0.0286571780998184	LHX8/WT1/KITLG/BRCA2/CYP19A1/NUPR1/BCL2/ICAM1/INHBB/SRC/NRIP1/ROBO2/SLIT2/PDGFRA/BMPR1B/FST/GDF9/CTNNA1/SLIT3/VEGFA/ESR1/IMMP2L/ZFPM2	23
GO:0099518	vesicle cytoskeletal trafficking	19/2625	72/18862	0.00372544677318958	0.0369071339523903	0.0286571780998184	BLOC1S2/PPFIA2/MYO5A/MYO1E/PAFAH1B1/MYO1D/TANC2/SYT4/MYO5B/STK11/ACTN4/MYO1B/FYCO1/HTT/AP3B1/FBXW11/MYO6/DYNC1I1/VAMP7	19
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	14/2625	47/18862	0.0037262206305195	0.0369071339523903	0.0286571780998184	XCL1/TNFSF18/SUSD4/IL4R/NOD2/TBX21/THOC1/IL2/IL7R/NDFIP1/HLA-F/IL33/IFNB1/IFNA2	14
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	14/2625	47/18862	0.0037262206305195	0.0369071339523903	0.0286571780998184	VCAM1/SELE/TENM4/NECTIN1/CRTAM/CDH2/ICAM1/NECTIN3/NLGN1/GRID2/TENM3/TENM2/PTPRD/TENM1	14
GO:0099054	presynapse assembly	14/2625	47/18862	0.0037262206305195	0.0369071339523903	0.0286571780998184	LRRTM3/CNTN5/CLSTN3/PCDH17/SLITRK1/SLITRK6/GPC6/LRFN5/NLGN1/IL1RAP/PTPRD/NLGN4X/IL1RAPL2/SLITRK4	14
GO:0051047	positive regulation of secretion	58/2625	295/18862	0.0037319804871644	0.0369071339523903	0.0286571780998184	PLA2G4A/AVPR1B/TGFB2/FRMD4A/TCF7L2/GAB2/EXPH5/DRD2/SYT10/P2RX4/EDNRB/IRS2/GPR68/CYP19A1/RAB8B/IL4R/MYOM1/SYT4/RAB27B/TNFRSF11A/GALR1/RAB3D/CD177/NR1H2/VSNL1/PRKCE/INHBB/CLASP1/PLA2R1/GCG/SSTR4/PLA2G6/PDCD6IP/MYRIP/CASR/NLGN1/FGB/NPY2R/VEGFC/OXCT1/CARTPT/F2RL1/BMP6/EDN1/HLA-F/HLA-DRB1/CD2AP/ATG5/SCIN/CADPS2/ADCY8/JAK2/SYK/TLR4/STXBP1/ACSL4/AGTR2/VAMP7	58
GO:0045927	positive regulation of growth	51/2625	253/18862	0.0037400032360958	0.0369272959519155	0.0286728332306663	SLC25A33/RPS6KA1/MFSD2A/LPAR3/TGFBR3/CSF1/NGF/TGFB2/HLX/NRP1/GPAM/FGFR2/WT1/DRD2/AKAP6/IST1/NTN1/TRPV2/SYT4/BCL2/INSR/UNC13A/BMP10/TFCP2L1/ERBB4/PLCB1/RFTN1/TGFBR2/ZNF639/MAP3K13/RBPJ/RUFY3/IL2/BASP1/GHR/MAP1B/MEF2C/EDN1/VEGFA/POU3F2/PRKN/AGR2/LIMK1/SMURF1/MTPN/PTK2B/ZFPM2/MIR204/TGFBR1/RPS6KA3/DDX3X	51
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	11/2625	33/18862	0.00376026376577567	0.0370089118000027	0.0287362052578038	RYR2/AKAP6/CCL3/SLC8A1/CCR5/ANK2/CAMK2D/PDE4D/TRDN/DMD/CLIC2	11
GO:0032633	interleukin-4 production	11/2625	33/18862	0.00376026376577567	0.0370089118000027	0.0287362052578038	FCER1G/NLRP3/GATA3/SCGB1A1/CD86/NDFIP1/CD83/HLA-E/HLA-DRB1/IL33/SYK	11
GO:0050848	regulation of calcium-mediated signaling	18/2625	67/18862	0.00380935422931341	0.0373951926440508	0.0290361396541922	CAMTA1/GBP1/ATP2B4/LRRK2/DYRK2/CMKLR1/P2RX4/AKAP6/CDH13/CCL3/TMEM100/PRNP/SELENOK/GSK3B/HTT/PTK2B/SYK/GPR143	18
GO:0014065	phosphatidylinositol 3-kinase signaling	34/2625	154/18862	0.00381163120614292	0.0373951926440508	0.0290361396541922	PIK3CD/TGFB2/GATA3/PIP4K2A/CAT/PIK3C2G/DCN/HTR2A/IRS2/IGF1R/INSR/ERBB4/SERPINE2/NYAP2/SRC/PPP1R16B/FBXL2/PIK3CB/DIPK2A/PDGFRA/EGF/PDGFC/PIK3R1/F2RL1/EDN1/WNT16/FGFR1/ANGPT1/PTK2/JAK2/TEK/NTRK2/KLF4/DAB2IP	34
GO:0002820	negative regulation of adaptive immune response	15/2625	52/18862	0.00383267474807217	0.037486703067459	0.029107194494294	TNFRSF14/XCL1/TNFSF18/SUSD4/IL4R/NOD2/TBX21/THOC1/IL2/IL7R/NDFIP1/HLA-F/IL33/IFNB1/IFNA2	15
GO:0070555	response to interleukin-1	43/2625	206/18862	0.00383310802715389	0.037486703067459	0.029107194494294	GBP1/GBP2/XCL2/XCL1/SELE/CHI3L1/NFKBIA/RPS6KA5/RORA/NOD2/CX3CL1/USP10/CCL3/MAP3K3/TNFRSF11A/ICAM1/IL1R1/IL1RN/HDAC4/PLCB1/SRC/CD40/PTGIS/ZBP1/IRAK2/PRKCI/IL1RAP/TNIP2/CXCL8/FGB/ADAMTS12/YTHDC2/FBXW11/EDN1/MAP3K7/CCL26/RIPK2/HAS2/MIR204/ANXA1/DAB2IP/PSMB7/TAB3	43
GO:0061387	regulation of extent of cell growth	25/2625	104/18862	0.00383974724921661	0.0374922156248666	0.0291114748141806	LPAR3/NGF/TNR/NRP1/DIP2B/RNF6/IST1/NTN1/TRPV2/RTN4/GSK3B/SEMA5B/MAP3K13/RUFY3/MAP1B/CDKL3/VEGFA/EPHA7/LIMK1/SEMA3C/SEMA3E/SEMA3A/SEMA3D/PLXNA4/OLFM1	25
GO:0042490	mechanoreceptor differentiation	17/2625	62/18862	0.0038618732624226	0.0376486886293995	0.0292329709662388	USH2A/TSKU/SLITRK6/ATP8B1/WDPCP/CECR2/SLC4A7/CLRN1/RBPJ/ADGRV1/POU4F3/GABRB2/RIPOR2/MYO6/FGF20/TMC1/NTRK2	17
GO:0060113	inner ear receptor cell differentiation	16/2625	57/18862	0.00387345045777665	0.03770199175858	0.0292743590964624	USH2A/TSKU/SLITRK6/ATP8B1/WDPCP/CECR2/SLC4A7/CLRN1/RBPJ/ADGRV1/POU4F3/GABRB2/RIPOR2/MYO6/FGF20/TMC1	16
GO:0071692	protein localization to extracellular region	71/2625	375/18862	0.00389910527238629	0.0378919348596784	0.0294218436799045	RAB13/CACNA1E/TGFB2/FRMD4A/TCF7L2/ARNTL/SERGEF/EXPH5/DRD2/SNX19/GNPTAB/IRS2/LTBP2/SEL1L/GPR68/FBN1/RAB8B/TVP23A/KRT20/CAVIN1/RHBDF2/MYOM1/RAB12/CTAGE1/RAB3D/CACNA1A/NR1H2/RSAD2/VSNL1/RAB10/LTBP1/PRKCE/IL1RN/INHBB/DPP4/GCG/RAPGEF4/TIAM1/PLA2G6/MYRIP/CD200/CASR/IL12A/SLC2A2/CLOCK/EPHA5/MTTP/PPP3CA/FGB/VEGFC/OXCT1/CARTPT/F2RL1/PAM/EFNA5/BMP6/HLA-DRB1/CD2AP/TFAP2B/OPRM1/PRKN/ICA1/PDIA4/ADCY8/RFX3/JAK2/ANXA1/TLR4/ACSL4/SLC25A5/GPR119	71
GO:0001558	regulation of cell growth	76/2625	406/18862	0.0039199791014992	0.0380348915650182	0.0295328448692889	SLC25A33/RPS6KA1/MFSD2A/LPAR3/NGF/RGS4/LMX1A/TNR/TGFB2/NRP1/NRG3/WT1/PTPRJ/CLSTN3/DIP2B/SOCS2/RNF6/AKAP6/ESR2/BDKRB1/PML/IST1/NTN1/TRPV2/EPB41L3/SYT4/BCL2/CTDP1/STK11/UNC13A/EGLN2/RTN4/BCL11A/BMP10/FRZB/SERPINE2/SH3BP4/PAK5/CRKL/PPARG/FAM107A/GSK3B/SEMA5B/ZNF639/MAP3K13/SLIT2/APBB2/RUFY3/CAMK2D/IL2/JADE1/MAP1B/GDF9/CDKL3/SPOCK1/SLIT3/EDN1/VEGFA/EPHA7/PRKN/LIMK1/SEMA3C/SEMA3E/SEMA3A/SEMA3D/SMURF1/PLXNA4/MTPN/PTK2B/SOX17/TGFBR1/OLFM1/RPS6KA3/DDX3X/AGTR2/FHL1	76
GO:0023061	signal release	87/2625	475/18862	0.00400947417005038	0.0388421744166105	0.0301596735058569	SYT6/CACNA1E/PLA2G4A/SLC30A1/GATA3/TCF7L2/ARNTL/DRD2/SNX19/SYT10/LRRK2/RAP1B/PPFIA2/TBX3/P2RX4/HTR2A/ABCC4/IRS2/TRIM9/GPR68/SCG5/CYP19A1/UNC13C/RAB8B/CHRNB4/MCTP2/RHOT1/SYT4/TNFRSF11A/GALR1/CACNA1A/UNC13A/PRKCG/VSNL1/PRKCE/NRXN1/IL1RN/INHBB/DPP4/GCG/GAD1/RAPGEF4/TIAM1/SYN3/PLA2G6/MYRIP/ERC2/GSK3B/CASR/KALRN/SLC2A2/NLGN1/CLOCK/EPHA5/PPP3CA/FGB/NPY2R/OXCT1/HTR1A/CARTPT/F2RL1/MEF2C/EFNA5/GDF9/CPLX2/BMP6/EDN1/HLA-DRB1/TFAP2B/OPRM1/SLC22A2/PRKN/ICA1/CADPS2/FGF20/ADCY8/RFX3/JAK2/ANXA1/SYK/GRIN3A/STXBP1/ACSL4/AGTR2/SLC25A5/GPR119/VAMP7	87
GO:0032273	positive regulation of protein polymerization	30/2625	132/18862	0.00405562503769218	0.0391695411992162	0.0304138630672897	WASF2/FCHSD2/NAV3/CLIP1/WASF3/FMN1/CDC42EP4/SPIRE1/ICAM1/CDC42EP3/PRKCE/CLASP1/CDC42EP1/PFN2/SLAIN2/AP1AR/MAP1B/FER/CARMIL1/SNX9/SCIN/CCL26/ARPC1B/ARPC1A/MET/PTK2B/BAG4/CDK5RAP2/GSN/TENM1	30
GO:0042102	positive regulation of T cell proliferation	24/2625	99/18862	0.00406230859949739	0.0391695411992162	0.0304138630672897	VCAM1/SPTA1/XCL1/CD55/ZP4/IL2RA/GPAM/SLC7A1/TNFSF13B/CD70/TGFBR2/SELENOK/CD86/IL2/IL21/IL15/HLA-E/HLA-DPA1/HLA-DPB1/CARD11/RIPK2/CD274/ANXA1/SYK	24
GO:0043279	response to alkaloid	24/2625	99/18862	0.00406230859949739	0.0391695411992162	0.0304138630672897	RGS4/RYR2/CASP7/DRD2/HTR2A/RYR3/ABAT/RECQL5/ICAM1/PRKCG/SLC8A1/PRKCE/TIAM1/ATG7/PPARG/BCHE/PPARGC1A/TACR3/HOMER1/OPRM1/SDK1/PPP2R2A/PTK2B/ADCY8	24
GO:0055006	cardiac cell development	21/2625	83/18862	0.00407602671679578	0.039240500576204	0.0304689606943992	TGFBR3/RGS4/ACTN2/NEBL/NRAP/TBX3/AKAP6/AKAP13/MEF2A/FHOD3/CTDP1/SLC8A1/BMP10/PDGFRA/PDLIM5/SORBS2/EDN1/VEGFA/TBX18/ATG5/AGTR2	21
GO:0042098	T cell proliferation	41/2625	195/18862	0.00408599431006228	0.039275188298122	0.0304958945719027	TNFRSF14/PLA2G2D/GLMN/VCAM1/SPTA1/XCL1/TNFSF18/CD55/ZP4/IL2RA/DLG5/GPAM/SCGB1A1/CRTAM/SLC7A1/TNFSF13B/MALT1/CD70/SOS1/PRNP/TGFBR2/SELENOK/CD86/IL2/IL21/IL15/TMEM131L/IRF1/NDFIP1/DOCK2/HLA-E/HLA-DRB1/HLA-DPA1/HLA-DPB1/CARD11/IDO1/RIPK2/CD274/ANXA1/SYK/MSN	41
GO:0042471	ear morphogenesis	26/2625	110/18862	0.0041287824273332	0.0396247532800516	0.0307673203064921	EPHB2/GRHL3/PRRX1/GATA3/FGFR2/SPRY2/SLITRK6/NTN1/NOG/RPL38/TTC39C/TSHZ1/WDPCP/GLI2/FRZB/MAFB/LRIG1/CLRN1/NEUROG1/POU4F3/EDN1/RIPOR2/MYO6/TBX18/INSIG1/EYA1	26
GO:0007435	salivary gland morphogenesis	10/2625	29/18862	0.00428930914424181	0.0407847869477908	0.0316680483733497	TGFB2/FGFR2/NTN4/FGF7/LAMA1/TGM2/BMP7/DAG1/SEMA3C/SEMA3A	10
GO:0021799	cerebral cortex radially oriented cell migration	10/2625	29/18862	0.00428930914424181	0.0407847869477908	0.0316680483733497	SRGAP2C/SRGAP2/ZMIZ1/SYNE2/PAFAH1B1/RTN4/POU3F2/GLI3/LAMB1/DAB2IP	10
GO:0043032	positive regulation of macrophage activation	10/2625	29/18862	0.00428930914424181	0.0407847869477908	0.0316680483733497	PLA2G4A/CTSC/LRRK2/THBS1/IL4R/CCL3/LBP/TNIP2/IL33/TLR4	10
GO:0050482	arachidonic acid secretion	10/2625	29/18862	0.00428930914424181	0.0407847869477908	0.0316680483733497	PLA2G2A/PLA2G5/PLA2G2D/PLA2G4A/AVPR1B/DRD2/PLA2R1/SSTR4/ANXA1/SYK	10
GO:0097106	postsynaptic density organization	10/2625	29/18862	0.00428930914424181	0.0407847869477908	0.0316680483733497	SHANK2/CDH2/SHANK1/NRXN1/TMEM108/NLGN1/IL1RAP/GRID2/PTPRD/OPHN1	10
GO:1903963	arachidonate transport	10/2625	29/18862	0.00428930914424181	0.0407847869477908	0.0316680483733497	PLA2G2A/PLA2G5/PLA2G2D/PLA2G4A/AVPR1B/DRD2/PLA2R1/SSTR4/ANXA1/SYK	10
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	29/2625	127/18862	0.00434593055355806	0.0412595960707796	0.0320367220725446	PIK3CD/TGFB2/PIP4K2A/CAT/DCN/IRS2/IGF1R/INSR/ERBB4/SERPINE2/SRC/PPP1R16B/FBXL2/PIK3CB/DIPK2A/PDGFRA/EGF/PDGFC/PIK3R1/F2RL1/WNT16/FGFR1/ANGPT1/PTK2/JAK2/TEK/NTRK2/KLF4/DAB2IP	29
GO:0007626	locomotory behavior	35/2625	161/18862	0.00437407680139079	0.0414630229514325	0.0321946763682284	PUM1/DMBX1/TAL1/NEGR1/LMX1A/TNR/DRD2/BSX/LRRK2/ZNF385A/SLITRK6/APH1B/ZFHX3/PAFAH1B1/NCOR1/C1QL1/ALK/PRKCE/NR4A2/DPP4/GAD1/EPHA4/PAK5/RASD2/KALRN/NPY2R/PRKN/KCND2/GPR37/IDO1/OPRK1/NCOA2/ADCY8/DMRT3/TMOD1	35
GO:0062207	regulation of pattern recognition receptor signaling pathway	25/2625	105/18862	0.00438782947523312	0.0415295946191159	0.0322463670830823	PUM1/GFI1/TLR5/LGR4/ZDHHC5/BIRC3/SLC15A4/NOD2/DHX58/SEC14L1/LILRA2/RSAD2/PUM2/RTN4/LBP/TLR1/DDX60/TLR3/F2RL1/IRF1/ESR1/LY96/TLR4/DAB2IP/DDX3X	25
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	13/2625	43/18862	0.00443756659137337	0.0419360236376188	0.032561945875605	CDH8/CDH11/CDH5/CDH13/CDH2/CDH20/CDH7/ATP2C1/NLGN1/CDH18/CDH12/CDH10/CDH9	13
GO:0019935	cyclic-nucleotide-mediated signaling	22/2625	89/18862	0.00451397567540691	0.0425928805702386	0.0330719737235671	PRKG1/PDE3A/NUDT4/EDNRB/AKAP6/THBS1/CRTC3/RAPGEF4/RASD2/PEX5L/EPHA5/NPY2R/RAPGEF2/ADCY2/PDE4D/PDE7B/PDE10A/GNAI1/PRKAR2B/DEFB1/PTK2B/LPAR1	22
GO:0045058	T cell selection	14/2625	48/18862	0.00459902153693653	0.0432630516835905	0.0335923395958522	SLAMF6/TNFSF18/ITPKB/GATA3/TBX21/BCL2/STK11/IL15/CD74/DOCK2/ATG5/CARD11/GLI3/SYK	14
GO:2000191	regulation of fatty acid transport	14/2625	48/18862	0.00459902153693653	0.0432630516835905	0.0335923395958522	PLA2G4A/AVPR1B/ACSL5/P2RX4/IRS2/THBS1/TNFRSF11A/PLA2R1/SSTR4/GRM7/EDN1/SYK/STXBP1/AGTR2	14
GO:0061180	mammary gland epithelium development	17/2625	63/18862	0.00461679886172116	0.043364179262833	0.0336708618417924	CSF1/GATA3/FGFR2/LRP6/TBX3/BRCA2/FOXB1/PML/NTN1/RTN4/GLI2/ERBB4/SRC/ROBO1/RREB1/ESR1/JAK2	17
GO:0010927	cellular component assembly involved in morphogenesis	24/2625	100/18862	0.00465506929249509	0.0436110087065143	0.0338625168030522	OBSCN/ACTN2/NEBL/MYPN/NRAP/TENM4/DICER1/KNL1/AKAP13/MEF2A/PAFAH1B1/PMP22/EPB41L3/FHOD3/BMP10/CLASP1/MOBP/DAG1/PHLDB2/PDGFRA/EDN1/SPACA1/ZPBP/TMOD1	24
GO:1902743	regulation of lamellipodium organization	15/2625	53/18862	0.00467071533545564	0.0436110087065143	0.0338625168030522	CAPZB/WASF2/CD44/AVIL/HDAC4/SRC/CLRN1/SLIT2/PIK3R1/FER/RREB1/CARMIL1/AUTS2/ENPP2/KANK1	15
GO:0002011	morphogenesis of an epithelial sheet	16/2625	58/18862	0.00467134609544741	0.0436110087065143	0.0338625168030522	PHACTR4/CCN1/CD44/LRP6/HOXB4/LAMA1/ARHGAP35/SOS1/CLASP1/BMP7/MRTFA/DAG1/PHLDB2/ARHGAP24/RREB1/BMP5	16
GO:0046128	purine ribonucleoside metabolic process	16/2625	58/18862	0.00467134609544741	0.0436110087065143	0.0338625168030522	NT5C1A/MAGI3/NME7/NT5C2/DLG2/LRRK2/NME4/PEMT/XDH/DGUOK/ADA2/ACP3/RAB23/CARD11/MTAP/TJP2	16
GO:0071675	regulation of mononuclear cell migration	26/2625	111/18862	0.0046934952325213	0.0437515998185633	0.0339716811868929	TNFRSF14/CSF1/XCL2/XCL1/TNFSF18/MDK/ANO6/CMKLR1/LRCH1/THBS1/CCL3/PLCB1/CRKL/SELENOK/CD200/IL12A/SLIT2/CXCL13/DUSP1/RIPOR2/BMP5/CCR6/SERPINE1/PTK2B/PTK2/MSN	26
GO:0014031	mesenchymal cell development	21/2625	84/18862	0.00473702097798936	0.0440243320108017	0.0341834487821934	PHACTR4/NRP1/KITLG/EDNRB/SOX8/CDH2/BCL2/ACVR1/NRP2/ERBB4/OVOL2/BMP7/SEMA5B/TCOF1/EDN1/RADIL/SEMA3C/SEMA3E/SEMA3A/SEMA3D/NRG1	21
GO:0030101	natural killer cell activation	21/2625	84/18862	0.00473702097798936	0.0440243320108017	0.0341834487821934	PIK3CD/CD2/SNX27/SLAMF7/PIBF1/FLT3LG/MERTK/SP3/CASP8/RABL3/IL12A/CLNK/IL2/IL15/HLA-F/HLA-E/PRDM1/IFNB1/IFNW1/IFNA2/VAMP7	21
GO:0008064	regulation of actin polymerization or depolymerization	39/2625	185/18862	0.00478069777894028	0.0443085834625025	0.0344041607043662	CAPZB/WASF2/SPTA1/ACTN2/ADD3/FCHSD2/EPS8/LIMA1/AVIL/WASF3/FMN1/CDC42EP4/SPIRE1/FHOD3/ICAM1/ARHGAP35/CDC42EP3/PRKCE/PREX1/CDC42EP1/PFN2/SLIT2/AP1AR/F2RL1/FER/CARMIL1/SNX9/SCIN/CCL26/ARPC1B/ARPC1A/MTPN/PTK2B/BAG4/KANK1/TMOD1/GSN/PAK3/TENM1	39
GO:0002092	positive regulation of receptor internalization	9/2625	25/18862	0.00480350710361598	0.0443085834625025	0.0344041607043662	SELE/DRD2/PLCG2/INSR/EGF/VEGFA/MAGI2/ANGPT1/SYK	9
GO:0015012	heparan sulfate proteoglycan biosynthetic process	9/2625	25/18862	0.00480350710361598	0.0443085834625025	0.0344041607043662	TCF7L2/EXT2/XYLT1/HS6ST1/NDST4/NDST1/HS3ST5/DSE/EXT1	9
GO:0021884	forebrain neuron development	9/2625	25/18862	0.00480350710361598	0.0443085834625025	0.0344041607043662	LHX8/ZMIZ1/FGFR2/NRP2/ROBO2/ROBO1/SLIT2/RAPGEF2/SEMA3A	9
GO:0036010	protein localization to endosome	9/2625	25/18862	0.00480350710361598	0.0443085834625025	0.0344041607043662	NRP1/SORL1/ABHD17C/ROCK2/MICALL1/PACSIN2/DTX3L/EGF/MSN	9
GO:0033280	response to vitamin D	11/2625	34/18862	0.00487082720894665	0.0447289802178717	0.0347305849860983	ALPL/VDR/ATP2B1/CYP24A1/BMP7/CASR/IL15/STC2/TRIM24/STC1/TNC	11
GO:0035510	DNA dealkylation	11/2625	34/18862	0.00487082720894665	0.0447289802178717	0.0347305849860983	GATA3/MGMT/APOBEC1/TET3/ASCC2/APOBEC3B/APOBEC3D/APOBEC3F/APOBEC3G/ASCC3/USP9X	11
GO:0050931	pigment cell differentiation	11/2625	34/18862	0.00487082720894665	0.0447289802178717	0.0347305849860983	LRMDA/ADAMTS20/KITLG/EDNRB/OCA2/SLC24A5/BCL2/MREG/MEF2C/GLI3/TYRP1	11
GO:0043903	regulation of biological process involved in symbiotic interaction	41/2625	197/18862	0.00492297846587481	0.0451407133921448	0.0350502822814767	ISG15/IFI16/NR5A2/IFIT1/IFITM3/OAS1/OAS3/OAS2/OASL/GTF2F2/PML/CIITA/VAPA/BCL2/CTDP1/SHFL/IFNL3/RSAD2/EIF2AK2/ITGAV/MX1/APOBEC3B/APOBEC3D/APOBEC3F/APOBEC3G/CXCL8/CXCL6/F2RL1/CD74/TNIP1/LARP1/EXOC2/HLA-DRB1/HS3ST5/SRPK2/LY6E/PARP10/IFNB1/IFNA2/GSN/DDX3X	41
GO:0035637	multicellular organismal signaling	42/2625	203/18862	0.00498051260193206	0.0456005092975115	0.0354072987099715	CLDN19/ATP1B1/TNR/ATP2B4/KCNK1/RYR2/STIM1/PKP2/ATP2B1/P2RX4/RYR3/MEF2A/PAFAH1B1/KCNJ12/KCNJ2/MYH14/CACNG6/EHD3/SLC8A1/CACNB4/KCNJ3/SCN9A/SCN7A/KCNE4/CACNA2D3/KCNMB2/KCNIP4/ANK2/CAMK2D/PDE4D/CARTPT/KCNN2/KCNIP1/TBX18/GRIK2/TRDN/CACNA2D1/KCND2/CNTNAP2/ASPH/DMRT3/NTRK2	42
GO:0007229	integrin-mediated signaling pathway	25/2625	106/18862	0.00499982373002239	0.0457094996118046	0.0354919261115975	ISG15/RCC2/PHACTR4/COL16A1/VAV3/ITGA8/NRP1/DOCK1/ITGBL1/PRKD1/LAMA3/CD177/ITGA6/ITGAV/SRC/ITGA9/TEC/FYB1/ITGA1/CTNNA1/NEDD9/PTK2B/PTK2/SYK/TIMP1	25
GO:0001767	establishment of lymphocyte polarity	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	SNX27/CRTAM/CYP26B1/DOCK2/RIPOR2/GSN	6
GO:0002829	negative regulation of type 2 immune response	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	HLX/TBX21/NDFIP1/IFNB1/IFNA2/ANXA1	6
GO:0010635	regulation of mitochondrial fusion	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	OMA1/BNIP3/ADCK1/PID1/PRKN/HUWE1	6
GO:0031392	regulation of prostaglandin biosynthetic process	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	PTGS2/PIBF1/CD74/FABP5/MIR204/ANXA1	6
GO:0035810	positive regulation of urine volume	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	DRD2/EDNRB/NPR3/EDN1/TFAP2B/HAS2	6
GO:0071415	cellular response to purine-containing compound	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	RYR2/P2RY6/RYR3/SLC8A1/TRPM2/PPARGC1A	6
GO:1900044	regulation of protein K63-linked ubiquitination	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	NOD2/MIR138-1/SASH1/UBR5/PARP10/DDX3X	6
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	FAF1/ATF3/THBS1/PMAIP1/ZSWIM2/BMPR1B	6
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	PLXNA2/NRP1/PLXNC1/NRP2/SEMA3A/PLXNA4	6
GO:1903977	positive regulation of glial cell migration	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	CSF1/P2RX4/CX3CL1/CCL3/TIAM1/CRKL	6
GO:1905666	regulation of protein localization to endosome	6/2625	13/18862	0.00515032185042686	0.0463303733804434	0.0359740142138148	SORL1/ABHD17C/ROCK2/DTX3L/EGF/MSN	6
