ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0090505	epiboly involved in wound healing	7/1172	34/18862	0.004298092848517	0.0616855918074198	0.051873947105187	PTEN/FERMT2/TMEFF2/WNT7A/PHLDB2/PDCD10/ARHGAP24	7
GO:0033059	cellular pigmentation	9/1172	52/18862	0.00437506639175766	0.0626246310693543	0.0526636237796908	LYST/HPS1/MYO5A/RAB27B/ZEB2/MREG/MLPH/SHROOM3/TYRP1	9
GO:0032147	activation of protein kinase activity	33/1172	328/18862	0.00438686779930203	0.0626283100295092	0.0526667175683518	PRKACB/PLCE1/DUSP5/ARRB1/DRD2/IGF1/MAP3K9/NTRK3/MAP2K4/MAP2K3/MAP2K6/GPRC5C/GADD45B/COPS8/BMP2/WNT5A/PROK2/ADCY5/PIK3CB/TNIK/PDGFC/ADCY2/ITGA1/EFNA5/MIR143/NRG1/STK3/ANGPT1/ADCY8/PRKACG/SYK/LPAR1/TAB3	33
GO:0055017	cardiac muscle tissue growth	13/1172	92/18862	0.00441266794268035	0.0627255767469841	0.0527485131450747	TGFBR3/RGS4/PTEN/TENM4/YAP1/IGF1/MIR17HG/AKAP6/AKAP13/MAP2K4/PDLIM5/GJA1/ZFPM2	13
GO:1901342	regulation of vasculature development	34/1172	341/18862	0.00445440037951843	0.0627255767469841	0.0527485131450747	ANGPTL7/JAK1/DDAH1/SEMA4A/JCAD/DCN/COL4A2/PRKD1/TJP1/PRKCB/EPN2/PTPRM/CCBE1/PLCG1/CTNNB1/WNT5A/ADAMTS9/PROK2/PIK3CB/CXCL8/SFRP2/APELA/VEGFC/SEMA5A/ISL1/PLK2/MIR143/SPARC/CCN6/SASH1/BMPER/SEMA3E/SULF1/PGK1	34
GO:0048843	negative regulation of axon extension involved in axon guidance	6/1172	26/18862	0.00446142090647741	0.0627255767469841	0.0527485131450747	SEMA4A/WNT5A/SEMA5A/SEMA3C/SEMA3E/SEMA3A	6
GO:0051016	barbed-end actin filament capping	6/1172	26/18862	0.00446142090647741	0.0627255767469841	0.0527485131450747	RDX/EPS8/CAPZA3/FLII/MTPN/GSN	6
GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	6/1172	26/18862	0.00446142090647741	0.0627255767469841	0.0527485131450747	PDE4B/DRD2/AKAP13/PDE4D/ARRDC3/DRD1	6
GO:0001754	eye photoreceptor cell differentiation	8/1172	43/18862	0.00448575910331167	0.0627255767469841	0.0527485131450747	CRB1/SDK2/THRB/PRKCI/RP1/RORB/NTRK2/AGTPBP1	8
GO:0030517	negative regulation of axon extension	8/1172	43/18862	0.00448575910331167	0.0627255767469841	0.0527485131450747	SEMA4A/TNR/MAP2/WNT5A/SEMA5A/SEMA3C/SEMA3E/SEMA3A	8
GO:0051099	positive regulation of binding	20/1172	170/18862	0.00448617949821748	0.0627255767469841	0.0527485131450747	PARP1/TCF7L2/SPON1/BDNF/IGF1/ANXA2/MYOCD/NME1/MAPRE3/PLCL1/EPHA4/BMP2/TIAM1/PLCL2/CTNNB1/WNT5A/ISL1/PLK2/PRKN/STK3	20
GO:0031532	actin cytoskeleton reorganization	14/1172	103/18862	0.00457029917277132	0.0636896627302757	0.0535592526360446	NOTCH2/ABL2/CDC42BPA/MCU/TJP1/NTRK3/BAIAP2/ANTXR1/CASS4/TNIK/THSD7A/SEMA3E/BAIAP2L1/GSN	14
GO:0060078	regulation of postsynaptic membrane potential	17/1172	136/18862	0.00457861169858203	0.0636896627302757	0.0535592526360446	RGS4/PTEN/GRM5/DRD2/GRIN2A/CBLN1/CELF4/NRXN1/WNT7A/IGSF11/NLGN1/GABRA2/RGS7BP/GLRA1/GABRG2/PPP1R9A/NLGN4X	17
GO:0048565	digestive tract development	16/1172	125/18862	0.00463604998620017	0.0641614433169189	0.0539559923037645	DAB1/YAP1/KLF5/EDNRB/ALDH1A2/SMAD3/MYOCD/SMAD2/NKX2-2/OXTR/WNT5A/EPHB3/CXCL8/FAT4/SFRP2/PDGFC	16
GO:0070588	calcium ion transmembrane transport	31/1172	304/18862	0.00463831801446746	0.0641614433169189	0.0539559923037645	LCK/PDE4B/RYR2/MCU/PANX1/TRPC6/DRD2/ATP2B1/AKAP6/TRPM7/ANXA2/SLC24A1/GRIN2A/PKD1L2/CACNG5/SLC8A1/SESTD1/PLCG1/STAC/CACNA2D3/GPM6A/PDE4D/DRD1/ATG5/PIK3CG/TRPA1/JPH1/GEM/TMC1/DMD/ATP2B3	31
GO:0051147	regulation of muscle cell differentiation	19/1172	159/18862	0.00465983569896148	0.0641614433169189	0.0539559923037645	RGS4/SOX6/BDNF/CDON/MYF5/IGF1/AKAP6/BNIP2/MEF2A/MYOCD/CDH2/SMYD1/BMP2/CTNNB1/MEGF10/SOD2/HDAC9/NRG1/TRIM32	19
GO:2000241	regulation of reproductive process	19/1172	159/18862	0.00465983569896148	0.0641614433169189	0.0539559923037645	YTHDF2/PRKACB/IGF1/EDNRB/PLCB1/OXTR/WNT5A/GPR149/APELA/PRDM9/GLRA1/GJA1/ESR1/INHBA/SEMA3A/SULF1/STK3/ZFPM2/NR5A1	19
GO:0032102	negative regulation of response to external stimulus	38/1172	394/18862	0.00480377272265489	0.0659758658744374	0.0554818147368056	AJAP1/YTHDF2/SEMA4A/SLAMF8/TNR/DUSP10/PTEN/FFAR4/DRD2/PTPRO/TSPAN8/IGF1/CPB2/LRFN5/RORA/SMAD3/WFDC1/DPP4/CALCRL/EPHA4/TRAF3IP1/WNT5A/ROBO2/CD96/PHLDB2/KNG1/NFKB1/SEMA5A/PTGER4/ISL1/DRD1/ADTRP/GJA1/AOAH/SEMA3C/SEMA3E/SEMA3A/MFHAS1	38
GO:0008585	female gonad development	13/1172	93/18862	0.00484546617067034	0.066380439333047	0.0558220371708806	LHX9/ARRB1/PGR/ROBO2/GPR149/BMPR1B/FST/ESR1/INHBA/IMMP2L/ZFPM2/DMRTA1/NR5A1	13
GO:0009886	post-embryonic animal morphogenesis	4/1172	12/18862	0.0049056231318794	0.0665325137261143	0.0559499227725403	CRB1/FBN1/EFEMP1/GNAS	4
GO:0055012	ventricular cardiac muscle cell differentiation	4/1172	12/18862	0.0049056231318794	0.0665325137261143	0.0559499227725403	MEF2A/MYOCD/FHL2/ATG5	4
GO:0060670	branching involved in labyrinthine layer morphogenesis	4/1172	12/18862	0.0049056231318794	0.0665325137261143	0.0559499227725403	SPINT1/FZD5/RSPO3/GRHL2	4
GO:0070278	extracellular matrix constituent secretion	4/1172	12/18862	0.0049056231318794	0.0665325137261143	0.0559499227725403	CPB2/BMP2/ADTRP/RIC1	4
GO:0031644	regulation of nervous system process	17/1172	137/18862	0.00493313310933491	0.0667387708681842	0.0561233728727064	NCMAP/RGS4/TNR/PTEN/TENM4/EDNRB/CBLN1/CACNG5/CELF4/NRXN1/WNT7A/SCN11A/IGSF11/NLGN1/FGF12/GLRA1/NLGN4X	17
GO:0045599	negative regulation of fat cell differentiation	9/1172	53/18862	0.00498585796160139	0.0671364977052433	0.0564578377015813	YAP1/FERMT2/RORA/SMAD3/ZADH2/WNT5A/TRIO/RUNX1T1/ZFPM2	9
GO:0061387	regulation of extent of cell growth	14/1172	104/18862	0.00498728268667522	0.0671364977052433	0.0564578377015813	SEMA4A/TNR/DISC1/BDNF/MAP2/GOLGA4/WNT5A/SEMA5A/EPHA7/SEMA3C/SEMA3E/SEMA3A/NRCAM/OLFM1	14
GO:0009100	glycoprotein metabolic process	40/1172	421/18862	0.00501208263205028	0.0673033373239425	0.0565981399877694	ST6GALNAC3/COL11A1/GALNT2/TCF7L2/EXT2/ST3GAL4/ST8SIA1/COL2A1/MGAT4C/DCN/GNPTAB/IGF1/XYLT1/HS6ST1/MGAT5/B3GALT1/BMP2/PLCB1/STT3B/CTNNB1/TRAK1/POMGNT2/ADAMTS9/PXYLP1/ST6GAL1/BMPR1B/OSTC/NDST4/SPOCK3/GALNTL6/AGA/ADAMTS12/CHSY3/TNIP1/UST/CRPPA/BPNT2/SULF1/C1GALT1C1/HS6ST2	40
GO:1901292	nucleoside phosphate catabolic process	12/1172	83/18862	0.00506734074455522	0.0678773420721286	0.0570808441504934	NT5C1A/PDE4B/DPYD/UPP2/PDE1A/FHIT/PDE4D/NUDT12/HINT1/PDE7B/PDE10A/LOC100506422	12
GO:0090504	epiboly	7/1172	35/18862	0.00508990130754904	0.0678874610112905	0.0570893535819419	PTEN/FERMT2/TMEFF2/WNT7A/PHLDB2/PDCD10/ARHGAP24	7
GO:0031346	positive regulation of cell projection organization	34/1172	344/18862	0.00509595880751571	0.0678874610112905	0.0570893535819419	ROR1/LRRC7/EPS8L3/ABL2/DISC1/ANKRD1/PLCE1/BDNF/EPS8/DNM1L/PRKD1/NTRK3/NME1/CDC42EP5/CDC42EP3/EPHA4/TIAM1/GOLGA4/WNT5A/ROBO2/KALRN/PRKCI/NLGN1/GPM6A/SEMA5A/FBXO38/TENM2/TMEM30A/MAGI2/PPP1R9A/WASL/UBE2V2/RP1/NTRK2	34
GO:0007194	negative regulation of adenylate cyclase activity	5/1172	19/18862	0.00513066525615283	0.0678874610112905	0.0570893535819419	DRD2/EDNRB/NPR3/ADGRV1/GABBR2	5
GO:0035313	wound healing, spreading of epidermal cells	5/1172	19/18862	0.00513066525615283	0.0678874610112905	0.0570893535819419	PTEN/FERMT2/WNT7A/PHLDB2/ARHGAP24	5
GO:0045663	positive regulation of myoblast differentiation	5/1172	19/18862	0.00513066525615283	0.0678874610112905	0.0570893535819419	CDON/MYF5/SMYD1/PLCB1/IGFBP3	5
GO:0061337	cardiac conduction	18/1172	149/18862	0.00516423043725501	0.0681653287642541	0.0573230239853073	RYR2/CTNNA3/SCN2B/KCNA5/PKP2/ATP2B1/MEF2A/CACNG5/KCNJ2/SLC8A1/KCNE4/CACNA2D3/KCNIP4/ISL1/PDE4D/GJA1/TMEM65/ATP2B3	18
GO:0055010	ventricular cardiac muscle tissue morphogenesis	8/1172	44/18862	0.00519023585794875	0.0683120721376277	0.0574464265136024	TGFBR3/COL11A1/RYR2/PKP2/TPM1/ISL1/NRG1/ZFPM2	8
GO:0003151	outflow tract morphogenesis	11/1172	73/18862	0.00520053194338069	0.0683120721376277	0.0574464265136024	TGFBR3/TBX3/MIR17HG/SMAD6/CTNNB1/WNT5A/ROBO2/SFRP2/ISL1/SEMA3C/ZFPM2	11
GO:0006816	calcium ion transport	39/1172	409/18862	0.00522102129893483	0.0684155568761388	0.0575334510795412	LCK/PDE4B/RGS4/SLC30A1/RYR2/MCU/PANX1/TRPC6/DRD2/DNM1L/ATP2B1/AKAP6/TRPM7/ANXA2/SLC24A1/GRIN2A/PRKCB/PKD1L2/CACNG5/SLC8A1/SESTD1/CALCRL/PLCG1/STAC/CTNNB1/CACNA2D3/MYLK/GPM6A/PDE4D/DRD1/ATG5/GJA1/PIK3CG/TRPA1/JPH1/GEM/TMC1/DMD/ATP2B3	39
GO:0051961	negative regulation of nervous system development	17/1172	138/18862	0.00530977411502145	0.069410902587931	0.0583704781598046	DAB1/SEMA4A/TNR/DUSP10/PTEN/ASCL2/TRPC6/CBLN1/MAP2/WNT7A/WNT5A/ROBO2/SEMA5A/EPHA7/SEMA3C/SEMA3E/SEMA3A	17
GO:0071559	response to transforming growth factor beta	27/1172	257/18862	0.00533032621902734	0.0695120666784215	0.0584555511975317	TGFBR3/FMOD/PARP1/ANKRD1/DKK3/SOX6/MIR17HG/COL4A2/FERMT2/FOS/FBN1/SMAD6/SMAD3/WWOX/MYOCD/SMAD2/ITGB6/COL3A1/PMEPA1/WNT7A/WNT5A/PPARGC1A/NREP/NR3C1/PTPRK/COL1A2/CAV2	27
GO:0003401	axis elongation	6/1172	27/18862	0.00543963946594329	0.070429699529218	0.0592272263419124	YAP1/WNT5A/SFRP2/ESR1/MAGI2/TNC	6
GO:0090140	regulation of mitochondrial fission	6/1172	27/18862	0.00543963946594329	0.070429699529218	0.0592272263419124	MCU/DNM1L/DCN/DDHD1/PPARGC1A/PRKN	6
GO:2000463	positive regulation of excitatory postsynaptic potential	6/1172	27/18862	0.00543963946594329	0.070429699529218	0.0592272263419124	RGS4/PTEN/NRXN1/WNT7A/IGSF11/NLGN1	6
GO:0008361	regulation of cell size	20/1172	173/18862	0.00545620474703143	0.0704759779824893	0.0592661437935695	SEMA4A/TNR/DISC1/PTEN/BDNF/TMEM123/RDX/MAP2/GOLGA4/WNT5A/SEMA5A/PRR16/EPHA7/SEMA3C/SEMA3E/SEMA3A/NRCAM/MTPN/DEPTOR/OLFM1	20
GO:0018209	peptidyl-serine modification	33/1172	333/18862	0.00550884267245958	0.0709868681664922	0.0596957723276405	CAMK1G/MARK1/PARP1/GALNT2/SMYD3/PTEN/BDNF/DYRK2/DCN/PRKD1/PRKCH/BDKRB2/NTRK3/PRKCB/VRK2/NCK2/PLCL1/PLCL2/WNT5A/PDCD10/PRKCI/SFRP2/SPOCK3/PLK2/PDE4D/MAST4/CSNK1G3/CNKSR3/LMTK2/ANGPT1/NTRK2/SYK/DMD	33
GO:0009749	response to glucose	21/1172	185/18862	0.00553072330607914	0.0710187449824321	0.0597225788511008	ILDR2/PTEN/GPAM/TCF7L2/CPB2/NME1/SMAD2/SLC8A1/KLF7/NKX2-2/TIAM1/TXN2/ADCY5/PPARGC1A/EFNA5/GJA1/GCK/CFTR/PTPRN2/SLC30A8/ADCY8	21
GO:0030048	actin filament-based movement	18/1172	150/18862	0.0055374984566947	0.0710187449824321	0.0597225788511008	PDE4B/RYR2/CTNNA3/SCN2B/KCNA5/PKP2/MYO5C/MYO5A/TPM1/KCNJ2/MYO7B/KCNE4/FGF12/PDE4D/GJA1/WASL/GSN/DMD	18
GO:0014031	mesenchymal cell development	12/1172	84/18862	0.00558629491167424	0.071475589376964	0.0601067580615595	SEMA4A/CYP26C1/EDNRB/ALDH1A2/CDH2/EDNRA/SEMA5A/ISL1/SEMA3C/SEMA3E/SEMA3A/NRG1	12
GO:0086002	cardiac muscle cell action potential involved in contraction	9/1172	54/18862	0.00566075412383755	0.072088242069997	0.0606219628680799	RYR2/CTNNA3/SCN2B/KCNA5/PKP2/KCNJ2/KCNE4/FGF12/GJA1	9
GO:2000649	regulation of sodium ion transmembrane transporter activity	9/1172	54/18862	0.00566075412383755	0.072088242069997	0.0606219628680799	ANK3/SCN2B/TESC/OSR1/HECW2/FGF12/UTRN/HECW1/DMD	9
GO:0035914	skeletal muscle cell differentiation	10/1172	64/18862	0.00582329955338653	0.0736396272193984	0.0619265863437056	HIVEP3/DMRTA2/ANKRD1/CDON/MYF5/KLF5/FOS/MYOCD/SMYD1/MEGF10	10
GO:0050922	negative regulation of chemotaxis	10/1172	64/18862	0.00582329955338653	0.0736396272193984	0.0619265863437056	SEMA4A/SLAMF8/PTPRO/DPP4/WNT5A/ROBO2/SEMA5A/SEMA3C/SEMA3E/SEMA3A	10
GO:0060411	cardiac septum morphogenesis	10/1172	64/18862	0.00582329955338653	0.0736396272193984	0.0619265863437056	TGFBR3/NOTCH2/TBX3/MIR17HG/SMAD6/WNT5A/ROBO2/ISL1/SEMA3C/ZFPM2	10
GO:0045667	regulation of osteoblast differentiation	16/1172	128/18862	0.00584026780701779	0.0736824484955152	0.0619625965131337	FFAR4/YAP1/IGF1/PRKD1/FERMT2/SMAD6/SMAD3/CRIM1/ACVR2A/BMP2/GNAS/LIMD1/BMPR1B/SFRP2/VEGFC/RORB	16
GO:0120032	regulation of plasma membrane bounded cell projection assembly	21/1172	186/18862	0.00588062825404214	0.073931139462667	0.0621717309592431	EPS8L3/PLCE1/YAP1/RDX/EPS8/KLF5/CDKL1/ATP8B1/CDC42EP5/CDC42EP3/WDPCP/GAP43/NLGN1/ARHGAP24/GPM6A/ADAMTS16/TENM2/ATG5/PPP1R9A/WASL/RP1	21
GO:0035303	regulation of dephosphorylation	23/1172	210/18862	0.00589607213228391	0.073931139462667	0.0621717309592431	CAMTA1/CNST/SYTL2/DRD2/NUAK1/TMEM132D/SMAD3/MGAT5/SLC39A10/SAG/BMP2/PPP2R3A/PPP2R2C/ITGA1/SH3RF2/PPP2R2B/PPARGC1B/IGFBP3/MAGI2/LMTK2/MFHAS1/DUSP26/PCDH11X	23
GO:0018958	phenol-containing compound metabolic process	14/1172	106/18862	0.00591322576266169	0.073931139462667	0.0621717309592431	TYR/DRD2/DIO2/GRIN2A/TPO/PAX8/ZEB2/WNT5A/DRD1/PRKN/GPR37/AKR1B1/MTPN/TYRP1	14
GO:0048706	embryonic skeletal system development	15/1172	117/18862	0.00591449115701336	0.073931139462667	0.0621717309592431	COL11A1/COL2A1/MYF5/GSC/SMAD3/XYLT1/SMAD2/OSR1/ACVR2A/GNAS/CTNNB1/WNT5A/SULF1/MMP16/GRHL2	15
GO:0061001	regulation of dendritic spine morphogenesis	8/1172	45/18862	0.0059761720311354	0.074530421307838	0.0626756916707581	PTEN/DNM1L/EPHA4/TIAM1/KALRN/NLGN1/PDLIM5/PPP1R9A	8
GO:0045765	regulation of angiogenesis	33/1172	335/18862	0.00602065681130622	0.0749129889938905	0.0629974085470815	JAK1/DDAH1/SEMA4A/JCAD/DCN/COL4A2/PRKD1/TJP1/PRKCB/EPN2/PTPRM/CCBE1/PLCG1/CTNNB1/WNT5A/ADAMTS9/PROK2/PIK3CB/CXCL8/SFRP2/APELA/VEGFC/SEMA5A/ISL1/PLK2/MIR143/SPARC/CCN6/SASH1/BMPER/SEMA3E/SULF1/PGK1	33
GO:0048041	focal adhesion assembly	12/1172	85/18862	0.00614655888960925	0.0763045354144855	0.0641676170723027	PTEN/SORBS1/FERMT2/ACTN1/SMAD3/CORO2B/PEAK1/WDPCP/PHLDB2/EFNA5/PTPRK/ARHGAP6	12
GO:0001649	osteoblast differentiation	24/1172	223/18862	0.00618938222777453	0.076660727364559	0.0644671535091921	FFAR4/YAP1/IGF1/PRKD1/FERMT2/SMAD6/SMAD3/WWOX/RDH14/CRIM1/FHL2/ACVR2A/BMP2/CYP24A1/GNAS/LIMD1/BMPR1B/LEF1/SFRP2/VEGFC/IGFBP3/SND1/RORB/TNC	24
GO:0071692	protein localization to extracellular region	36/1172	375/18862	0.00638719959308099	0.078801391019905	0.0662673254776169	SLC2A1/ILDR2/FRMD4A/DNAJC1/MCU/ANKRD1/TCF7L2/DRD2/KCNA5/DNM1L/KCNC2/GNPTAB/IGF1/FBN1/CBLN1/SMAD2/KCNS3/DPP4/KLF7/TIAM1/ADCY5/VEGFC/ISL1/PAM/EFNA5/ADTRP/GJA1/PRKN/GCK/PCLO/CFTR/PTPRN2/SLC30A8/ADCY8/ABCA1/ACSL4	36
GO:0051668	localization within membrane	11/1172	75/18862	0.00639664836055366	0.078801391019905	0.0662673254776169	LRRC7/CACNG5/CDH2/NRXN1/MAL/ITGA4/RFTN1/NLGN1/DOCK2/MAGI2/GSN	11
GO:0071902	positive regulation of protein serine/threonine kinase activity	31/1172	311/18862	0.00643384612919148	0.078801391019905	0.0662673254776169	PLCE1/DUSP5/ARRB1/IGF1/FERMT2/MAP3K9/AKAP13/NTRK3/MAP2K4/MAP2K3/MAP2K6/GADD45B/MAPRE3/FZD5/EPHA4/BMP2/TIAM1/WNT5A/PROK2/PIK3CB/PDCD10/TNIK/PDGFC/ITGA1/SASH1/PIK3CG/NRG1/STK3/SYK/LPAR1/TAB3	31
GO:0002029	desensitization of G protein-coupled receptor signaling pathway	5/1172	20/18862	0.00649610304338018	0.078801391019905	0.0662673254776169	ARRB1/DRD2/SAG/APELA/APLN	5
GO:0021533	cell differentiation in hindbrain	5/1172	20/18862	0.00649610304338018	0.078801391019905	0.0662673254776169	RORA/CBLN1/WNT7A/MTPN/AGTPBP1	5
GO:0022401	negative adaptation of signaling pathway	5/1172	20/18862	0.00649610304338018	0.078801391019905	0.0662673254776169	ARRB1/DRD2/SAG/APELA/APLN	5
GO:0035330	regulation of hippo signaling	5/1172	20/18862	0.00649610304338018	0.078801391019905	0.0662673254776169	MAP2K3/LIMD1/IQCJ-SCHIP1/SCHIP1/FRMD1	5
GO:0060713	labyrinthine layer morphogenesis	5/1172	20/18862	0.00649610304338018	0.078801391019905	0.0662673254776169	SPINT1/FZD5/LEF1/RSPO3/GRHL2	5
GO:0071625	vocalization behavior	5/1172	20/18862	0.00649610304338018	0.078801391019905	0.0662673254776169	NRXN3/NRXN1/FOXP2/CNTNAP2/NLGN4X	5
GO:0009880	embryonic pattern specification	10/1172	65/18862	0.00650848520267823	0.078801391019905	0.0662673254776169	TDRD5/TBX3/SMAD6/SMAD3/SMAD2/FZD5/WNT7A/WNT5A/TBXT/SEMA3A	10
GO:0051403	stress-activated MAPK cascade	27/1172	261/18862	0.00653197670436696	0.078801391019905	0.0662673254776169	DUSP10/TNFRSF19/MAP3K9/MAP2K4/MAP2K3/GADD45B/CDC42EP5/BMP2/PLCB1/WNT7A/WNT5A/PDCD10/TNIK/NFKB1/SFRP2/PTGER4/PJA2/SH3RF2/SASH1/PRKN/SEMA3A/MFHAS1/STK3/SYK/MID1/TAB3/ARHGEF6	27
GO:0050920	regulation of chemotaxis	24/1172	224/18862	0.0065365209140935	0.078801391019905	0.0662673254776169	EDN2/SEMA4A/SLAMF8/MCU/PTPRO/DNM1L/PRKD1/SMAD3/NTRK3/DPP4/YTHDF1/TIAM1/WNT5A/ROBO2/BST1/CXCL8/VEGFC/SEMA5A/SEMA3C/SEMA3E/SEMA3A/MTUS1/LPAR1/MOSPD2	24
GO:0019098	reproductive behavior	6/1172	28/18862	0.00656585970542606	0.0789795762792381	0.0664171687788926	PTEN/OXTR/THRB/KALRN/DRD1/DMRTA1	6
GO:0010921	regulation of phosphatase activity	20/1172	176/18862	0.00659237050644657	0.079094256489284	0.0665136080765572	CNST/SYTL2/DRD2/NUAK1/TMEM132D/SMAD3/MGAT5/SLC39A10/SAG/BMP2/PPP2R3A/PPP2R2C/ITGA1/SH3RF2/PPP2R2B/PPARGC1B/IGFBP3/MAGI2/LMTK2/PCDH11X	20
GO:0060491	regulation of cell projection assembly	21/1172	188/18862	0.00663509653630473	0.079094256489284	0.0665136080765572	EPS8L3/PLCE1/YAP1/RDX/EPS8/KLF5/CDKL1/ATP8B1/CDC42EP5/CDC42EP3/WDPCP/GAP43/NLGN1/ARHGAP24/GPM6A/ADAMTS16/TENM2/ATG5/PPP1R9A/WASL/RP1	21
GO:0060541	respiratory system development	21/1172	188/18862	0.00663509653630473	0.079094256489284	0.0665136080765572	EDN2/PGR/YAP1/MIR17HG/FOXA1/ALDH1A2/MYOCD/SMAD2/CCBE1/WDPCP/ITGB6/THRB/WNT5A/KCNAB1/LEF1/HHIP/FBXW7/SPARC/GRHL2/ZFPM2/TNC	21
GO:0009914	hormone transport	31/1172	312/18862	0.00673233144310644	0.079094256489284	0.0665136080765572	SLC2A1/ILDR2/MCU/FFAR4/TCF7L2/DRD2/KCNA5/KCNC2/TBX3/SMAD2/KCNS3/PAX8/DPP4/KLF7/GNAS/TIAM1/ADCY5/KALRN/ISL1/EFNA5/GJA1/PRKN/INHBA/GCK/PCLO/CFTR/PTPRN2/SLC30A8/ADCY8/ACSL4/APLN	31
GO:0001767	establishment of lymphocyte polarity	4/1172	13/18862	0.00674101926501989	0.079094256489284	0.0665136080765572	SNX27/DOCK2/DOCK8/GSN	4
GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity	4/1172	13/18862	0.00674101926501989	0.079094256489284	0.0665136080765572	PDGFC/EFNA5/NRG1/ANGPT1	4
GO:0007494	midgut development	4/1172	13/18862	0.00674101926501989	0.079094256489284	0.0665136080765572	DAB1/EDNRB/ALDH1A2/WNT5A	4
GO:0031650	regulation of heat generation	4/1172	13/18862	0.00674101926501989	0.079094256489284	0.0665136080765572	EDNRB/ARRDC3/PTGES/APLN	4
GO:0097091	synaptic vesicle clustering	4/1172	13/18862	0.00674101926501989	0.079094256489284	0.0665136080765572	PTEN/CDH2/NLGN1/PCLO	4
GO:1904889	regulation of excitatory synapse assembly	4/1172	13/18862	0.00674101926501989	0.079094256489284	0.0665136080765572	SEMA4A/VSTM5/CBLN1/WNT7A	4
GO:0034637	cellular carbohydrate biosynthetic process	12/1172	86/18862	0.00675034852618221	0.079094256489284	0.0665136080765572	SLC2A1/PPP1R3C/SORBS1/EXT2/DYRK2/IGF1/B3GALT1/PRKAG3/NDST4/GCK/PPP1R3A/AKR1B1	12
GO:0048013	ephrin receptor signaling pathway	12/1172	86/18862	0.00675034852618221	0.079094256489284	0.0665136080765572	ANKS1B/NCK2/CHN1/EPHA4/TIAM1/KALRN/EPHB3/EFNA5/EPHA7/ARPC1A/WASL/SDC2	12
GO:0007612	learning	16/1172	130/18862	0.00677525375862945	0.0792149819839758	0.0666151311023141	TNR/ATAD1/GRM5/DRD2/FOS/NRXN3/GRIN2A/NRXN1/TANC1/YTHDF1/KALRN/DRD1/PRKN/CNTNAP2/NTRK2/NLGN4X	16
GO:0060560	developmental growth involved in morphogenesis	24/1172	225/18862	0.00689955339086428	0.0804947895600833	0.0676913738449481	SEMA4A/TNR/DISC1/BDNF/YAP1/ITGA4/MAP2/TIAM1/GOLGA4/CTNNB1/WNT5A/SFRP2/SEMA5A/EPHA7/ESR1/PRKN/MAGI2/SEMA3C/SEMA3E/SEMA3A/NRCAM/SH3GL2/TNC/OLFM1	24
GO:0010837	regulation of keratinocyte proliferation	7/1172	37/18862	0.0069956221758543	0.0814404512961579	0.0684866196298905	SFN/NOTCH2/YAP1/PRKD1/BCL11B/PTPRK/KLF9	7
GO:2001257	regulation of cation channel activity	20/1172	177/18862	0.00701144721012753	0.0814498953210746	0.0684945614982367	PDE4B/LRRC7/ANK3/DRD2/KCNC2/AKAP6/GRIN2A/CACNG5/KCNE4/STAC/KCNAB1/NLGN1/FGF12/PPARGC1A/PDE4D/JPH1/GEM/KCNS2/DAPK1/DMD	20
GO:0007254	JNK cascade	21/1172	189/18862	0.007041022233079	0.0816186872103708	0.0686365055289347	DUSP10/TNFRSF19/MAP3K9/MAP2K4/GADD45B/CDC42EP5/PLCB1/WNT7A/WNT5A/TNIK/SFRP2/PTGER4/PJA2/SH3RF2/PRKN/SEMA3A/MFHAS1/STK3/SYK/TAB3/ARHGEF6	21
GO:0000187	activation of MAPK activity	18/1172	154/18862	0.00725726595226888	0.0837673782788482	0.0704434280786861	PLCE1/DUSP5/ARRB1/IGF1/MAP3K9/NTRK3/MAP2K4/MAP2K3/MAP2K6/BMP2/WNT5A/PROK2/PIK3CB/ITGA1/NRG1/SYK/LPAR1/TAB3	18
GO:0030509	BMP signaling pathway	18/1172	154/18862	0.00725726595226888	0.0837673782788482	0.0704434280786861	TGFBR3/NOTCH2/GREM2/FBN1/SMAD6/SMAD3/SMAD2/CRIM1/ACVR2A/VWC2L/BMP2/WNT5A/BMPR1B/LEF1/SFRP2/FST/BMPER/SULF1	18
GO:0031098	stress-activated protein kinase signaling cascade	28/1172	276/18862	0.00737371419951319	0.0847032018222142	0.0712304005234007	DUSP10/TNFRSF19/MAP3K9/MAP2K4/MAP2K3/GADD45B/CDC42EP5/BMP2/PLCB1/WNT7A/WNT5A/PDCD10/TNIK/NFKB1/SFRP2/PTGER4/PJA2/SH3RF2/SASH1/PRKN/SEMA3A/AKR1B1/MFHAS1/STK3/SYK/MID1/TAB3/ARHGEF6	28
GO:0048863	stem cell differentiation	26/1172	251/18862	0.00738356679340563	0.0847032018222142	0.0712304005234007	YTHDF2/SEMA4A/CYP26C1/SOX6/YAP1/EDNRB/FOXA1/GSC/TCF12/ALDH1A2/MYOCD/CDH2/OSR1/XRCC5/PSMF1/WNT7A/EDNRA/GPM6A/SEMA5A/ISL1/ESR1/TBXT/SEMA3C/SEMA3E/SEMA3A/NRG1	26
