ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002699	positive regulation of immune effector process	54/3336	219/18862	0.00558918562361405	0.0387034083105854	0.0285371953505036	TNFRSF14/PLA2G5/SLAMF6/SH2D1B/XCL1/HLX/NLRP3/GATA3/PTPRJ/GAB2/CADM1/CRTAM/GPRC5B/IL4R/NOD2/DHX58/TBX21/MALT1/C3/ADGRE2/CD177/RSAD2/IL1R1/FZD5/LBP/CD40/WNT5A/NFKBIZ/CD86/IL12A/CLNK/IL2/IL21/DDX60/F2RL1/FER/FBXO38/CD74/HLA-F/HLA-H/HLA-E/HLA-B/HLA-DRA/HLA-DRB1/MAP3K7/RAET1E/RIPK2/IL33/ANXA1/SYK/TLR4/STXBP1/TRAF2/VAMP7	54
GO:0016485	protein processing	55/3336	224/18862	0.0057050225616586	0.0394618430066938	0.0290964122264376	ECE1/OMA1/PRKACB/NGF/HJV/IFI16/PARP1/PITRM1/SRGN/CPXM2/SPON1/LDLRAD3/DYNC2H1/CASP4/CARD18/LRRK2/CPM/METAP2/MIPEP/CPB2/SCG5/THBS1/APH1B/GRIN2A/CCBE1/CARD8/CASP8/SERPINE2/RHBDD1/PRNP/SRC/RUNX1/BACE2/CLEC3B/CPA3/CPZ/ADAMTS3/ENPEP/PRSS12/FGB/CPE/SPCS3/ADAM19/BAK1/GLI3/SERPINE1/IMMP2L/ASPH/MMP16/RIPK2/GAS1/AOPEP/GSN/ATP6AP2/PGK1	55
GO:0003214	cardiac left ventricle morphogenesis	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	RYR2/TGFBR2/RBPJ/SFRP2/NPY2R/CPE/HAND1	7
GO:0009214	cyclic nucleotide catabolic process	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	PDE4B/PDE8A/PDE1A/PDE5A/PDE4D/PDE7B/PDE10A	7
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	RCC2/GBP1/ACTN4/AP1AR/EFNA5/SPRY4/KANK1	7
GO:0032310	prostaglandin secretion	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	PLA2G4A/P2RX4/ABCC4/MAP2K6/TNFRSF11A/EDN1/PTGES	7
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	PIK3CD/PIK3C2G/PIK3C3/INPP4A/PIK3CB/INPP4B/PIK3CG	7
GO:0072498	embryonic skeletal joint development	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	WNT9A/COL2A1/NOG/OSR1/BMP7/CTNNB1/EXT1	7
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	RCC2/GBP1/ACTN4/AP1AR/EFNA5/SPRY4/KANK1	7
GO:1903729	regulation of plasma membrane organization	7/3336	14/18862	0.00577570151148189	0.0396002867887021	0.0291984910206495	FASLG/ATP10A/ATP8B1/WASL/ASAP1/SH3GL2/GSN	7
GO:0032732	positive regulation of interleukin-1 production	20/3336	64/18862	0.00581397841313101	0.0396814624892893	0.0292583443236656	IFI16/AIM2/NLRP3/PANX1/P2RX7/SMAD3/NOD2/CCL3/MALT1/CARD8/LILRA2/CASP8/FZD5/WNT5A/ISL1/LPL/RIPK2/GSDMD/JAK2/TLR4	20
GO:0006688	glycosphingolipid biosynthetic process	11/3336	28/18862	0.00581927092638386	0.0396814624892893	0.0292583443236656	ST6GALNAC3/ST6GALNAC5/ST8SIA1/B4GALT6/ST3GAL5/B3GALT1/B4GALT5/LARGE1/A4GALT/UGT8/ST8SIA4	11
GO:0008053	mitochondrial fusion	11/3336	28/18862	0.00581927092638386	0.0396814624892893	0.0292583443236656	OMA1/MIGA1/BNIP3/DNM1L/ADCK1/PID1/THG1L/BAK1/PRKN/CHCHD3/HUWE1	11
GO:0044331	cell-cell adhesion mediated by cadherin	11/3336	28/18862	0.00581927092638386	0.0396814624892893	0.0292583443236656	PLEKHA7/FOXA1/TJP1/CDH5/CDH2/MMP24/WNT5A/FER/ADAM19/BMP6/VEGFA	11
GO:0060603	mammary gland duct morphogenesis	11/3336	28/18862	0.00581927092638386	0.0396814624892893	0.0292583443236656	CSF1/FGFR2/PGR/LRP6/TBX3/PML/NTN1/GLI2/SRC/WNT5A/ESR1	11
GO:1901214	regulation of neuron death	71/3336	302/18862	0.00588210978958774	0.040066266355438	0.0295420718706505	DHCR24/CSF1/NGF/FASLG/TGFB2/CAPN2/PARP1/GATA3/BDNF/MDK/AMBRA1/ARRB1/SORL1/LRRK2/EGLN3/FOS/CHRNA7/FOXB1/NUPR1/TOX3/CX3CL1/MAP2K4/CCL3/BCL2/EGLN2/PRKCG/NR4A2/CASP8/HDAC4/BOK/PRNP/ATG7/CTNNB1/WNT5A/GBE1/CD200/GSK3B/EPHB1/PRKCI/PPARGC1A/GRID2/FBXW7/RETREG1/ISL1/ITGA1/MEF2C/GABRB2/FOXQ1/HLA-F/TFAP2B/EPHA7/GRIK2/FOXO3/SOD2/PRKN/SRPK2/PTPRZ1/XRCC2/EN2/FGF20/PTK2B/UBE2V2/OXR1/ANGPT1/JAK2/NTRK2/TLR4/STXBP1/BARHL1/TRAF2/PAK3	71
GO:0008589	regulation of smoothened signaling pathway	23/3336	77/18862	0.00602193429427447	0.0409295164588025	0.0301785723214212	PRKACB/GORAB/PRRX1/DLG5/WDR11/FGFR2/DYNC2H1/TULP3/TCTN1/FOXA1/RORA/TTC23/CHSY1/GLI2/SERPINE2/INTU/HHIP/FBXL17/CTNNA1/NDST1/GLI3/GAS1/ACTRT1	23
GO:0009953	dorsal/ventral pattern formation	23/3336	77/18862	0.00602193429427447	0.0409295164588025	0.0301785723214212	PRKACB/GORAB/DYNC2H1/TULP3/TCTN1/FOXA1/GSC/SMAD6/NOG/SMAD2/GLI2/ACVR1/OVOL2/NKX2-2/WNT7A/BMPR1B/INTU/HHIP/EDN1/TBC1D32/SP8/GLI3/DMRT3	23
GO:0032615	interleukin-12 production	19/3336	60/18862	0.00604724064804182	0.0410123598397023	0.0302396552556492	MDK/CMKLR1/PIBF1/THBS1/NOD2/IRF8/PLCB1/CD40/FOXP1/CD47/NFKB1/TLR3/ISL1/IRF1/HLA-B/IDO1/RIPK2/SYK/TLR4	19
GO:0032655	regulation of interleukin-12 production	19/3336	60/18862	0.00604724064804182	0.0410123598397023	0.0302396552556492	MDK/CMKLR1/PIBF1/THBS1/NOD2/IRF8/PLCB1/CD40/FOXP1/CD47/NFKB1/TLR3/ISL1/IRF1/HLA-B/IDO1/RIPK2/SYK/TLR4	19
GO:0042594	response to starvation	49/3336	196/18862	0.00607794713184385	0.0411756549722169	0.0303600577033862	MFSD2A/SLC2A1/ELAPOR1/IFI16/NUAK2/ATF3/BECN2/MAP1LC3C/AKR1C3/FAS/AMBRA1/SIK2/GABARAPL1/LRRK2/KICS2/NUAK1/GCN1/STK24/PRKD1/CLEC16A/MYH13/KRT20/BCAS3/SSTR2/PIK3C3/PMAIP1/BCL2/EIF2AK2/INHBB/DAPL1/CPS1/PRKAG3/ATG7/PPARG/PIK3R4/PPARGC1A/DAP/OXCT1/NIM1K/CARTPT/LARP1/ATG5/FOXO3/FOXK1/WIPI2/TBL2/ASNS/PRKAG2/WRN	49
GO:0043279	response to alkaloid	28/3336	99/18862	0.00608448827671972	0.0411756549722169	0.0303600577033862	RGS4/RYR2/MTRNR2L5/CASP7/DRD2/HTR2A/RYR3/ABAT/RECQL5/ICAM1/PRKCG/SLC8A1/PRKCE/HNMT/TIAM1/OXTR/ATG7/PPARG/BCHE/PPARGC1A/TACR3/HOMER1/OPRM1/SDK1/PPP2R2A/PTK2B/SPIDR/ADCY8	28
GO:0003157	endocardium development	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	ACVR1/OVOL2/RBPJ/NRG1/SOX17/STK3	6
GO:0007028	cytoplasm organization	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	TDRD5/ZMIZ1/ETV6/CAPZA3/SOS1/TFCP2L1	6
GO:0031223	auditory behavior	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	DRD2/SLITRK6/NRXN1/HTT/NEUROG1/CNTNAP2	6
GO:0032306	regulation of prostaglandin secretion	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	PLA2G4A/P2RX4/MAP2K6/TNFRSF11A/EDN1/PTGES	6
GO:0032308	positive regulation of prostaglandin secretion	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	PLA2G4A/P2RX4/MAP2K6/TNFRSF11A/EDN1/PTGES	6
GO:0060379	cardiac muscle cell myoblast differentiation	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	PRICKLE1/MYOCD/RBPJ/ISL1/TBXT/NRG1	6
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	PRKACB/GORAB/TULP3/GLI2/TBC1D32/GLI3	6
GO:0090394	negative regulation of excitatory postsynaptic potential	6/3336	11/18862	0.00624284012769529	0.0417627099794876	0.030792911143309	PTEN/LRRK2/CBLN1/CELF4/NPY2R/NLGN4X	6
GO:0032673	regulation of interleukin-4 production	12/3336	32/18862	0.00624977123118388	0.0417627099794876	0.030792911143309	FCER1G/NLRP3/GATA3/SCGB1A1/CD86/LEF1/NDFIP1/CD83/HLA-E/HLA-DRB1/IL33/SYK	12
GO:0071312	cellular response to alkaloid	12/3336	32/18862	0.00624977123118388	0.0417627099794876	0.030792911143309	RYR2/MTRNR2L5/CASP7/RYR3/RECQL5/ICAM1/SLC8A1/ATG7/PPARGC1A/OPRM1/SPIDR/ADCY8	12
GO:0098751	bone cell development	12/3336	32/18862	0.00624977123118388	0.0417627099794876	0.030792911143309	WASF2/TAL1/NOTCH2/PIP4K2A/FLI1/ZNF385A/GPR68/FBN1/ANXA2/SRC/FOXP1/FBXW7	12
GO:0021872	forebrain generation of neurons	18/3336	56/18862	0.00625806161055172	0.0417627099794876	0.030792911143309	LHX8/DISC1/ZMIZ1/FGFR2/DCT/BCL11B/NRP2/ERBB4/WNT5A/ROBO2/ROBO1/SLIT2/LEF1/RAPGEF2/ZSWIM6/INHBA/GLI3/SEMA3A	18
GO:0097035	regulation of membrane lipid distribution	18/3336	56/18862	0.00625806161055172	0.0417627099794876	0.030792911143309	MFSD2A/ABCA4/FASLG/ANO3/ANO6/ANO4/P2RX7/ATP10A/ATP8B4/ATP8B1/ATP9A/RFT1/PLSCR1/ATP10B/TMEM30A/XKR6/XKR9/ABCA1	18
GO:0045732	positive regulation of protein catabolic process	55/3336	225/18862	0.00627921145596077	0.0418591782879773	0.0308640401493751	RNF19B/FAF1/NRDC/COP1/DISC1/PTEN/CTSC/RDX/SORL1/LRRK2/PRICKLE1/HECTD1/NUPR1/SMURF2/GGA3/LDLR/EGLN2/TRIB2/LRP2/HECW2/SUMO1/BARD1/ATG7/WNT5A/CBLB/GSK3B/EGF/SH3D19/FBXW7/ASB5/PLK2/APC/NDFIP1/SH3RF2/MAPK9/MYLIP/HACE1/GJA1/SNX9/PRKN/HECW1/SMURF1/NUB1/PTK2B/UBE2V2/SOX17/WWP1/TRIB1/PTK2/IL33/TRIM32/DAB2IP/ASB9/HUWE1/MSN	55
GO:0014065	phosphatidylinositol 3-kinase signaling	40/3336	154/18862	0.00630753399023469	0.0420032055814031	0.0309702358356908	PIK3CD/ROR1/TGFB2/GATA3/PIP4K2A/PTEN/CAT/PRR5L/PIK3C2G/DCN/IGF1/HTR2A/IRS2/NTRK3/IGF1R/INSR/ERBB4/SERPINE2/NYAP2/SRC/PPP1R16B/FBXL2/PIK3CB/DIPK2A/PDGFRA/EGF/PDGFC/PIK3R1/F2RL1/EDN1/PIK3CG/WNT16/FGFR1/ANGPT1/PTK2/JAK2/TEK/NTRK2/KLF4/DAB2IP	40
GO:0007589	body fluid secretion	25/3336	86/18862	0.0063263583236301	0.0420665084604365	0.031016910965972	CHRM3/SOCS2/OAS2/NCOR2/FOXB1/NME1/NR1H2/XDH/PRKCE/SLC4A5/HK2/ERBB4/OXTR/KALRN/NPR3/PRLR/PAM/NEUROG1/EDN1/VEGFA/ATG5/SLC22A2/AGR2/OPRK1/APLN	25
GO:0002052	positive regulation of neuroblast proliferation	9/3336	21/18862	0.00635091666325714	0.0420665084604365	0.031016910965972	DMRTA2/DISC1/DRD2/DCT/CX3CL1/CTNNB1/VEGFC/VEGFA/GLI3	9
GO:0035357	peroxisome proliferator activated receptor signaling pathway	9/3336	21/18862	0.00635091666325714	0.0420665084604365	0.031016910965972	LMO3/ACTN4/ASXL2/PTGIS/PPARG/FAM120B/FABP5/RXRA/PDK3	9
GO:0042438	melanin biosynthetic process	9/3336	21/18862	0.00635091666325714	0.0420665084604365	0.031016910965972	TYR/DCT/OCA2/SLC24A5/CDH3/ZEB2/WNT5A/RAPGEF2/TYRP1	9
GO:0072311	glomerular epithelial cell differentiation	9/3336	21/18862	0.00635091666325714	0.0420665084604365	0.031016910965972	NOTCH2/WT1/PTPRO/MYO1E/IQGAP1/PROM1/BASP1/MAGI2/EXT1	9
GO:0021766	hippocampus development	22/3336	73/18862	0.00635740452504598	0.0420665084604365	0.031016910965972	MFSD2A/EIF2B3/DAB1/LMX1A/ATP2B4/PTEN/TSKU/FEZ1/PAFAH1B1/NME1/XRCC1/ALK/CRKL/GSK3B/TMEM108/EPHA5/ANXA3/LEF1/NEUROD6/GLI3/CDK6/RELN	22
GO:0007224	smoothened signaling pathway	35/3336	131/18862	0.00638956868111779	0.0422087145971938	0.0311217638583095	DISP3/PRKACB/GORAB/PRRX1/HHAT/DLG5/WDR11/FGFR2/DYNC2H1/CDON/TULP3/DYRK2/TCTN1/FOXA1/KIAA0586/TTBK2/RORA/TTC23/CHSY1/TMEM17/WDPCP/GLI2/SERPINE2/NKX2-2/TGFBR2/INTU/HHIP/FBXL17/CTNNA1/NDST1/TBC1D32/GLI3/EXT1/GAS1/ACTRT1	35
GO:0098657	import into cell	56/3336	230/18862	0.0063923960856457	0.0422087145971938	0.0311217638583095	SLC2A5/SLC2A1/EPS15/RGS4/ATP1B1/ATP2B4/SLC30A1/ATAD1/ACSL5/SLC1A2/DRD2/SLC38A1/SLC15A4/SLC7A1/SLC15A1/IRS2/SLC7A8/THBS1/SLC24A1/SLC12A3/SLC43A2/TRPV2/KCNJ12/CACNG5/KCNJ2/SLC39A6/SLC8A1/SLC1A4/KCNJ3/LRP2/ITGA4/SLC39A10/PRNP/KCNJ6/MX2/MX1/TRPM2/SLC6A6/SLC9A9/USP46/SLC1A3/SLC36A1/DRD1/SLC22A1/SLC22A2/SLC22A3/PRKN/CACNA2D1/SLC7A2/SLC18A1/KCNK9/GPM6B/SLC9A7/OPHN1/SLC16A2/SLC9A6	56
GO:0002711	positive regulation of T cell mediated immunity	17/3336	52/18862	0.00643617900656788	0.0423190613334058	0.0312031258495405	XCL1/NLRP3/GATA3/MALT1/RSAD2/IL1R1/FZD5/IL12A/FBXO38/HLA-F/HLA-H/HLA-E/HLA-B/HLA-DRA/HLA-DRB1/MAP3K7/TRAF2	17
GO:0050819	negative regulation of coagulation	17/3336	52/18862	0.00643617900656788	0.0423190613334058	0.0312031258495405	PRKG1/UBASH3B/TSPAN8/CPB2/THBS1/ADAMTS18/PLAUR/FAP/SERPINE2/KNG1/PDGFRA/ANXA5/FGB/ADTRP/EDN1/HS3ST5/SERPINE1	17
GO:0060350	endochondral bone morphogenesis	17/3336	52/18862	0.00643617900656788	0.0423190613334058	0.0312031258495405	ALPL/MATN1/COL13A1/EXT2/TSKU/COL2A1/GNAS/RARB/TGFBR2/BMPR1B/MEF2C/BMP6/STC1/BPNT2/MMP16/EXT1/TEK	17
GO:0061614	pri-miRNA transcription by RNA polymerase II	17/3336	52/18862	0.00643617900656788	0.0423190613334058	0.0312031258495405	TGFB2/GATA3/TEAD1/WT1/KLF5/FOS/SMAD6/SMAD3/ATOH8/HDAC4/BMP2/PPARG/NR3C1/FOXO3/NFIB/KLF4/APLN	17
GO:0060840	artery development	27/3336	95/18862	0.00650518519069471	0.0426073716938454	0.031415705811786	PRRX1/MIR205/TGFB2/AKT3/NRP1/ZMIZ1/MDK/PRICKLE1/HECTD1/SMAD6/LOXL1/MYOCD/NOG/LRP2/ADAMTS9/ROBO2/ROBO1/MYLK/RBPJ/HPGD/ADAMTS6/MIR143/NDST1/VEGFA/TFAP2B/GLI3/TGFBR1	27
GO:0000578	embryonic axis specification	13/3336	36/18862	0.00650728289902804	0.0426073716938454	0.031415705811786	TDRD5/WT1/TBX3/SMAD6/MESP2/SMAD2/FZD5/WNT7A/WNT5A/BASP1/NEUROG1/TBXT/COBL	13
GO:0071709	membrane assembly	13/3336	36/18862	0.00650728289902804	0.0426073716938454	0.031415705811786	EPHB2/ANK3/PTEN/ANXA2/CDH2/NRXN1/PACSIN2/RFTN1/MIR138-1/NLGN1/CAV2/PTPRD/NLGN4X	13
GO:1902742	apoptotic process involved in development	13/3336	36/18862	0.00650728289902804	0.0426073716938454	0.031415705811786	CCN1/TGFB2/PAX8/FZD5/BMP7/ROBO2/SLIT2/LEF1/MEGF10/SLIT3/BAK1/XKR6/XKR9	13
GO:0060041	retina development in camera-type eye	38/3336	145/18862	0.00652623482094704	0.0426867639491442	0.0314742441265669	SKI/MFSD2A/CRB1/ATP2B4/TGFB2/NRP1/TUB/NECTIN1/CDON/LRP6/ATP2B1/COL4A1/SOX8/RAB11FIP4/SDK2/LAMA1/PTPRM/CELF4/SLC4A5/MERTK/THRB/NECTIN3/ACTL6A/PROM1/PDGFRA/BMPR1B/GPM6A/MAN2A1/PRPH2/TFAP2B/USP45/TBC1D32/SDK1/RP1L1/RP1/ZHX2/RORB/NTRK2	38
GO:0031099	regeneration	48/3336	192/18862	0.00656590356480478	0.0427403322196564	0.0315137416351048	TGFBR3/BCL9/PRRX1/TNR/DUSP10/PTEN/MDK/YAP1/NNMT/IGF1/CPB2/LCP1/KLF5/STK24/SRSF5/RGMA/MAPK8IP3/BCL2/LPIN1/PNPT1/ERBB4/EPHA4/RUNX1/LARGE1/PPARG/WNT7A/TGFBR2/DAG1/GAP43/TM4SF4/CLDN1/TEC/ANXA3/PPP3CA/ISL1/MAP1B/NREP/CTNNA1/BAK1/EYS/IGF2R/GLI3/MTPN/JAK2/ANXA1/KLF4/TNC/GSN	48
GO:0002762	negative regulation of myeloid leukocyte differentiation	16/3336	48/18862	0.00656860055382853	0.0427403322196564	0.0315137416351048	UBASH3B/GPR68/FBN1/CCL3/NME1/GPR55/INPP5D/MAFB/FBXW7/TLR3/PIK3R1/CARTPT/INHBA/CDK6/TRIB1/TLR4	16
GO:0035850	epithelial cell differentiation involved in kidney development	16/3336	48/18862	0.00656860055382853	0.0427403322196564	0.0315137416351048	NOTCH2/GATA3/WT1/YAP1/PTPRO/MYO1E/IQGAP1/OSR1/PAX8/CTNNB1/PROM1/FAT4/BASP1/MEF2C/MAGI2/EXT1	16
GO:0042149	cellular response to glucose starvation	16/3336	48/18862	0.00656860055382853	0.0427403322196564	0.0315137416351048	SLC2A1/IFI16/NUAK2/SIK2/KICS2/NUAK1/PIK3C3/PMAIP1/BCL2/PRKAG3/PIK3R4/NIM1K/FOXO3/TBL2/ASNS/PRKAG2	16
GO:2000191	regulation of fatty acid transport	16/3336	48/18862	0.00656860055382853	0.0427403322196564	0.0315137416351048	PLA2G4A/AVPR1B/ACSL5/P2RX4/IRS2/THBS1/MAP2K6/TNFRSF11A/PLA2R1/SSTR4/GRM7/EDN1/SYK/STXBP1/PTGES/AGTR2	16
GO:0035335	peptidyl-tyrosine dephosphorylation	29/3336	104/18862	0.00658195574786064	0.0427827123610942	0.0315449897971656	EYA3/CDC14A/PTPN14/DUSP10/PTEN/DUSP5/PTPRE/PTPRJ/UBASH3B/DUSP16/PTPRO/PTPRB/PTPRR/MTMR6/CDKN3/PTPRM/PTPRG/HACD2/ACP3/DUSP1/PTPRK/EYA4/CDC14C/PTPRZ1/PTPRN2/DUSP4/DUSP26/EYA1/PTPRD	29
GO:0009187	cyclic nucleotide metabolic process	14/3336	40/18862	0.00662691730204666	0.0428858859132189	0.031621062782479	PDE4B/GUCY1A2/RORA/PDE8A/PDE1A/ADCY5/PDE5A/GUCY1A1/ADCY2/PDE4D/PDE7B/PDE10A/ADCY8/GUCY2F	14
GO:0030890	positive regulation of B cell proliferation	14/3336	40/18862	0.00662691730204666	0.0428858859132189	0.031621062782479	VAV3/TNFSF13B/IRS2/BCL2/SLC39A10/CD40/BST1/IL2/IL21/MEF2C/CD74/CARD11/IL7/TLR4	14
GO:0071526	semaphorin-plexin signaling pathway	14/3336	40/18862	0.00662691730204666	0.0428858859132189	0.031621062782479	SEMA4A/PLXNA2/NRP1/NCAM1/PLXNC1/NRP2/SEMA5B/SEMA5A/SEMA3C/SEMA3E/SEMA3A/SEMA3D/MET/PLXNA4	14
GO:0071634	regulation of transforming growth factor beta production	14/3336	40/18862	0.00662691730204666	0.0428858859132189	0.031621062782479	XCL1/PTGS2/TGFB2/TSKU/THBS1/SMAD3/CDH3/SERPINB7/LTBP1/ITGB6/ITGAV/CD200/CD2AP/ATP6AP2	14
GO:0006904	vesicle docking involved in exocytosis	15/3336	44/18862	0.00663897930017526	0.0428858859132189	0.031621062782479	RAB13/EXOC6/SYTL2/UNC13C/RAB8B/RAB12/RAB3D/UNC13A/RAB10/EXOC6B/SCFD2/CPLX2/CFTR/EXOC4/STXBP1	15
GO:0060421	positive regulation of heart growth	15/3336	44/18862	0.00663897930017526	0.0428858859132189	0.031621062782479	TGFBR3/FGFR2/WT1/YAP1/IGF1/MIR17HG/AKAP6/BMP10/ERBB4/RBPJ/BASP1/MEF2C/EDN1/ZFPM2/MIR204	15
GO:0050796	regulation of insulin secretion	45/3336	178/18862	0.00671074028479622	0.0433047048512185	0.0319298706723235	SLC2A1/CACNA1E/MCU/TCF7L2/ARNTL/DRD2/KCNA5/KCNC2/IRS2/GPR68/CACNA1A/VSNL1/KCNS3/PRKCE/INHBB/DPP4/GCG/RAPGEF4/KLF7/TIAM1/PLA2G6/MYRIP/CASR/ADCY5/SLC2A2/CLOCK/EPHA5/PPP3CA/OXCT1/ISL1/CARTPT/EFNA5/HLA-DRB1/TFAP2B/GJA1/PRKN/ICA1/GCK/CFTR/SLC30A8/ADCY8/RFX3/JAK2/ACSL4/SLC25A5	45
GO:1903034	regulation of response to wounding	42/3336	164/18862	0.00679800147119245	0.0438225806179035	0.0323117161625859	AJAP1/EPHB2/CLDN19/TNR/PRKG1/PTEN/MDK/UBASH3B/ST3GAL4/ANO6/TSPAN8/CPB2/STK24/FERMT2/THBS1/SMAD3/RGMA/ADAMTS18/WFDC1/PLAUR/PRKCE/CLASP1/FAP/EPHA4/SERPINE2/PHLDB2/MYLK/KNG1/CLDN1/PDGFRA/HPSE/FGB/F2RL1/RREB1/ADTRP/EDN1/GJA1/SERPINE1/PTK2/KANK1/ANXA1/KLF4	42
GO:0030048	actin filament-based movement	39/3336	150/18862	0.00680917223259735	0.0438493861693422	0.0323314807076551	WASF2/PDE4B/TPM3/ACTN2/RYR2/CTNNA3/SCN2B/KCNA5/PKP2/MYBPC1/SYNE2/MYO5C/MYO5A/MYO1E/TPM1/MYO1D/KCNJ2/MYO5B/TPM4/ACTN4/MYH14/MYO7B/KCNJ3/MYO1B/KCNE4/FGF12/ANK2/CAMK2D/PDE4D/KCNN2/MYO6/GJA1/WIPF3/CACNA2D1/WASL/STC1/TMOD1/GSN/DMD	39
GO:0032273	positive regulation of protein polymerization	35/3336	132/18862	0.00724871461187109	0.0466319058313065	0.0343831167424684	WASF2/FCHSD2/NAV3/CLIP1/WASF3/FMN1/CDC42EP4/BAIAP2/SPIRE1/ICAM1/CDC42EP5/CDC42EP3/PRKCE/NCK2/CLASP1/CDC42EP1/PFN2/SLAIN2/AP1AR/MAP1B/FER/CARMIL1/SNX9/SCIN/CCL26/BAIAP2L1/ARPC1B/ARPC1A/MET/WASL/PTK2B/BAG4/CDK5RAP2/GSN/TENM1	35
GO:0046339	diacylglycerol metabolic process	10/3336	25/18862	0.00728220955426699	0.0467511872102992	0.0344710665164697	PLCE1/GPAM/DAGLA/AVIL/DGKH/PLA2G15/MOGAT1/DGKD/DGKG/DGKI	10
GO:0051894	positive regulation of focal adhesion assembly	10/3336	25/18862	0.00728220955426699	0.0467511872102992	0.0344710665164697	COL16A1/NRP1/PTPRJ/FERMT2/FMN1/SMAD3/IQGAP1/MAP4K4/VEGFA/TEK	10
GO:0050680	negative regulation of epithelial cell proliferation	41/3336	160/18862	0.00734346514830757	0.0470960898178126	0.0347253736567743	RUNX3/SFN/TGFBR3/TGFB2/DUSP10/GATA3/PTEN/FGFR2/VDR/BRCA2/CPB2/THBS1/NUPR1/MARVELD3/WFDC1/PTPRM/STK11/XDH/ATOH8/PPARG/WNT5A/ROBO1/IL12A/PDCD10/INTU/FBXW7/SFRP2/ISL1/MEF2C/MCC/SPARC/GJA1/PTPRK/CDK6/CAV2/MIR129-1/SULF1/NFIB/KLF9/TGFBR1/DAB2IP	41
GO:0032623	interleukin-2 production	19/3336	61/18862	0.00735603991155115	0.047128399146444	0.034749196303488	PDE4B/GBP1/GLMN/XCL1/GATA3/NAV3/NOD2/TBX21/MALT1/PRNP/RUNX1/CD86/PDE4D/CD83/MAP3K7/CARD11/RIPK2/ANXA1/TRAF2	19
GO:0007584	response to nutrient	42/3336	165/18862	0.00759462170174582	0.0486071335732002	0.0358395119901381	ALPL/VCAM1/AKR1C3/PTEN/CYP26A1/CAT/TYR/VDR/ATP2B1/ALDH1A2/NOD2/PEMT/ERCC1/SLC8A1/CYP26B1/KYNU/CD40/CYP24A1/BMP7/HLCS/PPARG/TGFBR2/CASR/BCHE/IL15/SFRP2/OXCT1/NNT/MAP1B/ARSB/SPARC/STC2/BCKDHB/SOD2/TRIM24/TNKS/LPL/STC1/TNFRSF11B/TNC/GSN/ACSL4	42
GO:0002793	positive regulation of peptide secretion	39/3336	151/18862	0.0076485838143427	0.0489024484571421	0.0360572565997428	TGFB2/FRMD4A/MCU/ANKRD1/FFAR4/TCF7L2/EXPH5/DRD2/DNM1L/IGF1/IRS2/GPR68/RAB8B/MYOM1/NR1H2/VSNL1/PRKCE/GCG/PLA2G6/MYRIP/CASR/FGB/NPY2R/VEGFC/OXCT1/ISL1/F2RL1/BMP6/HLA-DRB1/CD2AP/GJA1/GCK/CFTR/SLC30A8/ADCY8/JAK2/TLR4/ACSL4/APLN	39
GO:0060113	inner ear receptor cell differentiation	18/3336	57/18862	0.00766473478106252	0.0489556553482982	0.0360964876523346	USH2A/TSKU/SLITRK6/ATP8B1/WDPCP/CECR2/SLC4A7/CLRN1/RBPJ/FAT4/ADGRV1/POU4F3/GABRB2/RIPOR2/MYO6/FGF20/TMC1/WHRN	18
GO:0002523	leukocyte migration involved in inflammatory response	8/3336	18/18862	0.00770746756530874	0.0489784498840198	0.036113294754014	SLAMF8/SELE/NLRP3/MDK/CX3CL1/LBP/CCR6/TRIM55	8
GO:0051895	negative regulation of focal adhesion assembly	8/3336	18/18862	0.00770746756530874	0.0489784498840198	0.036113294754014	RCC2/PTEN/THBS1/BCAS3/SRC/FAM107A/PHLDB2/ARHGAP6	8
GO:0060065	uterus development	8/3336	18/18862	0.00770746756530874	0.0489784498840198	0.036113294754014	ASH1L/TGFB2/GATA3/MYOCD/SRC/WNT7A/WNT5A/ESR1	8
